,unit,sex,age,region,year,value
72256,YR,F,Y1,EEA30_2007,2016,83.0
72312,YR,F,Y10,EEA30_2007,2016,74.0
72368,YR,F,Y11,EEA30_2007,2016,73.0
72424,YR,F,Y12,EEA30_2007,2016,72.0
72480,YR,F,Y13,EEA30_2007,2016,71.0
72536,YR,F,Y14,EEA30_2007,2016,70.1
72592,YR,F,Y15,EEA30_2007,2016,69.1
72648,YR,F,Y16,EEA30_2007,2016,68.1
72704,YR,F,Y17,EEA30_2007,2016,67.1
72760,YR,F,Y18,EEA30_2007,2016,66.1
72816,YR,F,Y19,EEA30_2007,2016,65.1
72872,YR,F,Y2,EEA30_2007,2016,82.0
72928,YR,F,Y20,EEA30_2007,2016,64.1
72984,YR,F,Y21,EEA30_2007,2016,63.1
73040,YR,F,Y22,EEA30_2007,2016,62.1
73096,YR,F,Y23,EEA30_2007,2016,61.2
73152,YR,F,Y24,EEA30_2007,2016,60.2
73208,YR,F,Y25,EEA30_2007,2016,59.2
73264,YR,F,Y26,EEA30_2007,2016,58.2
73320,YR,F,Y27,EEA30_2007,2016,57.2
73376,YR,F,Y28,EEA30_2007,2016,56.2
73432,YR,F,Y29,EEA30_2007,2016,55.2
73488,YR,F,Y3,EEA30_2007,2016,81.0
73544,YR,F,Y30,EEA30_2007,2016,54.2
73600,YR,F,Y31,EEA30_2007,2016,53.3
73656,YR,F,Y32,EEA30_2007,2016,52.3
73712,YR,F,Y33,EEA30_2007,2016,51.3
73768,YR,F,Y34,EEA30_2007,2016,50.3
73824,YR,F,Y35,EEA30_2007,2016,49.3
73880,YR,F,Y36,EEA30_2007,2016,48.4
73936,YR,F,Y37,EEA30_2007,2016,47.4
73992,YR,F,Y38,EEA30_2007,2016,46.4
74048,YR,F,Y39,EEA30_2007,2016,45.4
74104,YR,F,Y4,EEA30_2007,2016,80.0
74160,YR,F,Y40,EEA30_2007,2016,44.5
74216,YR,F,Y41,EEA30_2007,2016,43.5
74272,YR,F,Y42,EEA30_2007,2016,42.5
74328,YR,F,Y43,EEA30_2007,2016,41.6
74384,YR,F,Y44,EEA30_2007,2016,40.6
74440,YR,F,Y45,EEA30_2007,2016,39.7
74496,YR,F,Y46,EEA30_2007,2016,38.7
74552,YR,F,Y47,EEA30_2007,2016,37.8
74608,YR,F,Y48,EEA30_2007,2016,36.8
74664,YR,F,Y49,EEA30_2007,2016,35.9
74720,YR,F,Y5,EEA30_2007,2016,79.0
74776,YR,F,Y50,EEA30_2007,2016,34.9
74832,YR,F,Y51,EEA30_2007,2016,34.0
74888,YR,F,Y52,EEA30_2007,2016,33.1
74944,YR,F,Y53,EEA30_2007,2016,32.2
75000,YR,F,Y54,EEA30_2007,2016,31.3
75056,YR,F,Y55,EEA30_2007,2016,30.3
75112,YR,F,Y56,EEA30_2007,2016,29.4
75168,YR,F,Y57,EEA30_2007,2016,28.5
75224,YR,F,Y58,EEA30_2007,2016,27.7
75280,YR,F,Y59,EEA30_2007,2016,26.8
75336,YR,F,Y6,EEA30_2007,2016,78.0
75392,YR,F,Y60,EEA30_2007,2016,25.9
75448,YR,F,Y61,EEA30_2007,2016,25.0
75504,YR,F,Y62,EEA30_2007,2016,24.2
75560,YR,F,Y63,EEA30_2007,2016,23.3
75616,YR,F,Y64,EEA30_2007,2016,22.5
75672,YR,F,Y65,EEA30_2007,2016,21.6
75728,YR,F,Y66,EEA30_2007,2016,20.8
75784,YR,F,Y67,EEA30_2007,2016,20.0
75840,YR,F,Y68,EEA30_2007,2016,19.1
75896,YR,F,Y69,EEA30_2007,2016,18.3
75952,YR,F,Y7,EEA30_2007,2016,77.0
76008,YR,F,Y70,EEA30_2007,2016,17.5
76064,YR,F,Y71,EEA30_2007,2016,16.7
76120,YR,F,Y72,EEA30_2007,2016,15.9
76176,YR,F,Y73,EEA30_2007,2016,15.2
76232,YR,F,Y74,EEA30_2007,2016,14.4
76288,YR,F,Y75,EEA30_2007,2016,13.7
76344,YR,F,Y76,EEA30_2007,2016,12.9
76400,YR,F,Y77,EEA30_2007,2016,12.2
76456,YR,F,Y78,EEA30_2007,2016,11.5
76512,YR,F,Y79,EEA30_2007,2016,10.8
76568,YR,F,Y8,EEA30_2007,2016,76.0
76624,YR,F,Y80,EEA30_2007,2016,10.2
76680,YR,F,Y81,EEA30_2007,2016,9.5
76736,YR,F,Y82,EEA30_2007,2016,8.9
76792,YR,F,Y83,EEA30_2007,2016,8.4
76848,YR,F,Y84,EEA30_2007,2016,7.8
76904,YR,F,Y9,EEA30_2007,2016,75.0
76960,YR,F,Y_GE85,EEA30_2007,2016,7.3
77016,YR,F,Y_LT1,EEA30_2007,2016,83.7
77072,YR,M,Y1,EEA30_2007,2016,77.6
77128,YR,M,Y10,EEA30_2007,2016,68.7
77184,YR,M,Y11,EEA30_2007,2016,67.7
77240,YR,M,Y12,EEA30_2007,2016,66.7
77296,YR,M,Y13,EEA30_2007,2016,65.7
77352,YR,M,Y14,EEA30_2007,2016,64.7
77408,YR,M,Y15,EEA30_2007,2016,63.7
77464,YR,M,Y16,EEA30_2007,2016,62.7
77520,YR,M,Y17,EEA30_2007,2016,61.7
77576,YR,M,Y18,EEA30_2007,2016,60.7
77632,YR,M,Y19,EEA30_2007,2016,59.8
77688,YR,M,Y2,EEA30_2007,2016,76.6
77744,YR,M,Y20,EEA30_2007,2016,58.8
77800,YR,M,Y21,EEA30_2007,2016,57.8
77856,YR,M,Y22,EEA30_2007,2016,56.8
77912,YR,M,Y23,EEA30_2007,2016,55.9
77968,YR,M,Y24,EEA30_2007,2016,54.9
78024,YR,M,Y25,EEA30_2007,2016,53.9
78080,YR,M,Y26,EEA30_2007,2016,53.0
78136,YR,M,Y27,EEA30_2007,2016,52.0
78192,YR,M,Y28,EEA30_2007,2016,51.0
78248,YR,M,Y29,EEA30_2007,2016,50.1
78304,YR,M,Y3,EEA30_2007,2016,75.6
78360,YR,M,Y30,EEA30_2007,2016,49.1
78416,YR,M,Y31,EEA30_2007,2016,48.1
78472,YR,M,Y32,EEA30_2007,2016,47.2
78528,YR,M,Y33,EEA30_2007,2016,46.2
78584,YR,M,Y34,EEA30_2007,2016,45.3
78640,YR,M,Y35,EEA30_2007,2016,44.3
78696,YR,M,Y36,EEA30_2007,2016,43.3
78752,YR,M,Y37,EEA30_2007,2016,42.4
78808,YR,M,Y38,EEA30_2007,2016,41.4
78864,YR,M,Y39,EEA30_2007,2016,40.5
78920,YR,M,Y4,EEA30_2007,2016,74.6
78976,YR,M,Y40,EEA30_2007,2016,39.5
79032,YR,M,Y41,EEA30_2007,2016,38.6
79088,YR,M,Y42,EEA30_2007,2016,37.7
79144,YR,M,Y43,EEA30_2007,2016,36.7
79200,YR,M,Y44,EEA30_2007,2016,35.8
79256,YR,M,Y45,EEA30_2007,2016,34.9
79312,YR,M,Y46,EEA30_2007,2016,34.0
79368,YR,M,Y47,EEA30_2007,2016,33.0
79424,YR,M,Y48,EEA30_2007,2016,32.1
79480,YR,M,Y49,EEA30_2007,2016,31.2
79536,YR,M,Y5,EEA30_2007,2016,73.6
79592,YR,M,Y50,EEA30_2007,2016,30.3
79648,YR,M,Y51,EEA30_2007,2016,29.5
79704,YR,M,Y52,EEA30_2007,2016,28.6
79760,YR,M,Y53,EEA30_2007,2016,27.7
79816,YR,M,Y54,EEA30_2007,2016,26.8
79872,YR,M,Y55,EEA30_2007,2016,26.0
79928,YR,M,Y56,EEA30_2007,2016,25.2
79984,YR,M,Y57,EEA30_2007,2016,24.3
80040,YR,M,Y58,EEA30_2007,2016,23.5
80096,YR,M,Y59,EEA30_2007,2016,22.7
80152,YR,M,Y6,EEA30_2007,2016,72.6
80208,YR,M,Y60,EEA30_2007,2016,22.0
80264,YR,M,Y61,EEA30_2007,2016,21.2
80320,YR,M,Y62,EEA30_2007,2016,20.4
80376,YR,M,Y63,EEA30_2007,2016,19.7
80432,YR,M,Y64,EEA30_2007,2016,18.9
80488,YR,M,Y65,EEA30_2007,2016,18.2
80544,YR,M,Y66,EEA30_2007,2016,17.5
80600,YR,M,Y67,EEA30_2007,2016,16.8
80656,YR,M,Y68,EEA30_2007,2016,16.1
80712,YR,M,Y69,EEA30_2007,2016,15.4
80768,YR,M,Y7,EEA30_2007,2016,71.6
80824,YR,M,Y70,EEA30_2007,2016,14.7
80880,YR,M,Y71,EEA30_2007,2016,14.0
80936,YR,M,Y72,EEA30_2007,2016,13.4
80992,YR,M,Y73,EEA30_2007,2016,12.7
81048,YR,M,Y74,EEA30_2007,2016,12.1
81104,YR,M,Y75,EEA30_2007,2016,11.4
81160,YR,M,Y76,EEA30_2007,2016,10.8
81216,YR,M,Y77,EEA30_2007,2016,10.2
81272,YR,M,Y78,EEA30_2007,2016,9.6
81328,YR,M,Y79,EEA30_2007,2016,9.1
81384,YR,M,Y8,EEA30_2007,2016,70.6
81440,YR,M,Y80,EEA30_2007,2016,8.5
81496,YR,M,Y81,EEA30_2007,2016,8.0
81552,YR,M,Y82,EEA30_2007,2016,7.5
81608,YR,M,Y83,EEA30_2007,2016,7.1
81664,YR,M,Y84,EEA30_2007,2016,6.6
81720,YR,M,Y9,EEA30_2007,2016,69.6
81776,YR,M,Y_GE85,EEA30_2007,2016,6.2
81832,YR,M,Y_LT1,EEA30_2007,2016,78.3
81888,YR,T,Y1,EEA30_2007,2016,80.3
81944,YR,T,Y10,EEA30_2007,2016,71.4
82000,YR,T,Y11,EEA30_2007,2016,70.4
82056,YR,T,Y12,EEA30_2007,2016,69.4
82112,YR,T,Y13,EEA30_2007,2016,68.4
82168,YR,T,Y14,EEA30_2007,2016,67.4
82224,YR,T,Y15,EEA30_2007,2016,66.4
82280,YR,T,Y16,EEA30_2007,2016,65.4
82336,YR,T,Y17,EEA30_2007,2016,64.4
82392,YR,T,Y18,EEA30_2007,2016,63.5
82448,YR,T,Y19,EEA30_2007,2016,62.5
82504,YR,T,Y2,EEA30_2007,2016,79.3
82560,YR,T,Y20,EEA30_2007,2016,61.5
82616,YR,T,Y21,EEA30_2007,2016,60.5
82672,YR,T,Y22,EEA30_2007,2016,59.5
82728,YR,T,Y23,EEA30_2007,2016,58.6
82784,YR,T,Y24,EEA30_2007,2016,57.6
82840,YR,T,Y25,EEA30_2007,2016,56.6
82896,YR,T,Y26,EEA30_2007,2016,55.6
82952,YR,T,Y27,EEA30_2007,2016,54.7
83008,YR,T,Y28,EEA30_2007,2016,53.7
83064,YR,T,Y29,EEA30_2007,2016,52.7
83120,YR,T,Y3,EEA30_2007,2016,78.3
83176,YR,T,Y30,EEA30_2007,2016,51.7
83232,YR,T,Y31,EEA30_2007,2016,50.8
83288,YR,T,Y32,EEA30_2007,2016,49.8
83344,YR,T,Y33,EEA30_2007,2016,48.8
83400,YR,T,Y34,EEA30_2007,2016,47.8
83456,YR,T,Y35,EEA30_2007,2016,46.9
83512,YR,T,Y36,EEA30_2007,2016,45.9
83568,YR,T,Y37,EEA30_2007,2016,44.9
83624,YR,T,Y38,EEA30_2007,2016,44.0
83680,YR,T,Y39,EEA30_2007,2016,43.0
83736,YR,T,Y4,EEA30_2007,2016,77.3
83792,YR,T,Y40,EEA30_2007,2016,42.1
83848,YR,T,Y41,EEA30_2007,2016,41.1
83904,YR,T,Y42,EEA30_2007,2016,40.2
83960,YR,T,Y43,EEA30_2007,2016,39.2
84016,YR,T,Y44,EEA30_2007,2016,38.3
84072,YR,T,Y45,EEA30_2007,2016,37.3
84128,YR,T,Y46,EEA30_2007,2016,36.4
84184,YR,T,Y47,EEA30_2007,2016,35.5
84240,YR,T,Y48,EEA30_2007,2016,34.5
84296,YR,T,Y49,EEA30_2007,2016,33.6
84352,YR,T,Y5,EEA30_2007,2016,76.3
84408,YR,T,Y50,EEA30_2007,2016,32.7
84464,YR,T,Y51,EEA30_2007,2016,31.8
84520,YR,T,Y52,EEA30_2007,2016,30.9
84576,YR,T,Y53,EEA30_2007,2016,30.0
84632,YR,T,Y54,EEA30_2007,2016,29.1
84688,YR,T,Y55,EEA30_2007,2016,28.3
84744,YR,T,Y56,EEA30_2007,2016,27.4
84800,YR,T,Y57,EEA30_2007,2016,26.5
84856,YR,T,Y58,EEA30_2007,2016,25.7
84912,YR,T,Y59,EEA30_2007,2016,24.9
84968,YR,T,Y6,EEA30_2007,2016,75.4
85024,YR,T,Y60,EEA30_2007,2016,24.0
85080,YR,T,Y61,EEA30_2007,2016,23.2
85136,YR,T,Y62,EEA30_2007,2016,22.4
85192,YR,T,Y63,EEA30_2007,2016,21.6
85248,YR,T,Y64,EEA30_2007,2016,20.8
85304,YR,T,Y65,EEA30_2007,2016,20.0
85360,YR,T,Y66,EEA30_2007,2016,19.3
85416,YR,T,Y67,EEA30_2007,2016,18.5
85472,YR,T,Y68,EEA30_2007,2016,17.8
85528,YR,T,Y69,EEA30_2007,2016,17.0
85584,YR,T,Y7,EEA30_2007,2016,74.4
85640,YR,T,Y70,EEA30_2007,2016,16.3
85696,YR,T,Y71,EEA30_2007,2016,15.5
85752,YR,T,Y72,EEA30_2007,2016,14.8
85808,YR,T,Y73,EEA30_2007,2016,14.1
85864,YR,T,Y74,EEA30_2007,2016,13.4
85920,YR,T,Y75,EEA30_2007,2016,12.7
85976,YR,T,Y76,EEA30_2007,2016,12.0
86032,YR,T,Y77,EEA30_2007,2016,11.4
86088,YR,T,Y78,EEA30_2007,2016,10.7
86144,YR,T,Y79,EEA30_2007,2016,10.1
86200,YR,T,Y8,EEA30_2007,2016,73.4
86256,YR,T,Y80,EEA30_2007,2016,9.5
86312,YR,T,Y81,EEA30_2007,2016,8.9
86368,YR,T,Y82,EEA30_2007,2016,8.4
86424,YR,T,Y83,EEA30_2007,2016,7.9
86480,YR,T,Y84,EEA30_2007,2016,7.4
86536,YR,T,Y9,EEA30_2007,2016,72.4
86592,YR,T,Y_GE85,EEA30_2007,2016,6.9
86648,YR,T,Y_LT1,EEA30_2007,2016,81.0
86704,YR,F,Y1,EEA30_2007,2015,82.6
86760,YR,F,Y10,EEA30_2007,2015,73.6
86816,YR,F,Y11,EEA30_2007,2015,72.6
86872,YR,F,Y12,EEA30_2007,2015,71.7
86928,YR,F,Y13,EEA30_2007,2015,70.7
86984,YR,F,Y14,EEA30_2007,2015,69.7
87040,YR,F,Y15,EEA30_2007,2015,68.7
87096,YR,F,Y16,EEA30_2007,2015,67.7
87152,YR,F,Y17,EEA30_2007,2015,66.7
87208,YR,F,Y18,EEA30_2007,2015,65.7
87264,YR,F,Y19,EEA30_2007,2015,64.7
87320,YR,F,Y2,EEA30_2007,2015,81.6
87376,YR,F,Y20,EEA30_2007,2015,63.7
87432,YR,F,Y21,EEA30_2007,2015,62.7
87488,YR,F,Y22,EEA30_2007,2015,61.8
87544,YR,F,Y23,EEA30_2007,2015,60.8
87600,YR,F,Y24,EEA30_2007,2015,59.8
87656,YR,F,Y25,EEA30_2007,2015,58.8
87712,YR,F,Y26,EEA30_2007,2015,57.8
87768,YR,F,Y27,EEA30_2007,2015,56.8
87824,YR,F,Y28,EEA30_2007,2015,55.8
87880,YR,F,Y29,EEA30_2007,2015,54.8
87936,YR,F,Y3,EEA30_2007,2015,80.6
87992,YR,F,Y30,EEA30_2007,2015,53.9
88048,YR,F,Y31,EEA30_2007,2015,52.9
88104,YR,F,Y32,EEA30_2007,2015,51.9
88160,YR,F,Y33,EEA30_2007,2015,50.9
88216,YR,F,Y34,EEA30_2007,2015,49.9
88272,YR,F,Y35,EEA30_2007,2015,49.0
88328,YR,F,Y36,EEA30_2007,2015,48.0
88384,YR,F,Y37,EEA30_2007,2015,47.0
88440,YR,F,Y38,EEA30_2007,2015,46.0
88496,YR,F,Y39,EEA30_2007,2015,45.1
88552,YR,F,Y4,EEA30_2007,2015,79.6
88608,YR,F,Y40,EEA30_2007,2015,44.1
88664,YR,F,Y41,EEA30_2007,2015,43.1
88720,YR,F,Y42,EEA30_2007,2015,42.1
88776,YR,F,Y43,EEA30_2007,2015,41.2
88832,YR,F,Y44,EEA30_2007,2015,40.2
88888,YR,F,Y45,EEA30_2007,2015,39.3
88944,YR,F,Y46,EEA30_2007,2015,38.3
89000,YR,F,Y47,EEA30_2007,2015,37.4
89056,YR,F,Y48,EEA30_2007,2015,36.4
89112,YR,F,Y49,EEA30_2007,2015,35.5
89168,YR,F,Y5,EEA30_2007,2015,78.6
89224,YR,F,Y50,EEA30_2007,2015,34.6
89280,YR,F,Y51,EEA30_2007,2015,33.6
89336,YR,F,Y52,EEA30_2007,2015,32.7
89392,YR,F,Y53,EEA30_2007,2015,31.8
89448,YR,F,Y54,EEA30_2007,2015,30.9
89504,YR,F,Y55,EEA30_2007,2015,30.0
89560,YR,F,Y56,EEA30_2007,2015,29.1
89616,YR,F,Y57,EEA30_2007,2015,28.2
89672,YR,F,Y58,EEA30_2007,2015,27.3
89728,YR,F,Y59,EEA30_2007,2015,26.4
89784,YR,F,Y6,EEA30_2007,2015,77.6
89840,YR,F,Y60,EEA30_2007,2015,25.5
89896,YR,F,Y61,EEA30_2007,2015,24.7
89952,YR,F,Y62,EEA30_2007,2015,23.8
90008,YR,F,Y63,EEA30_2007,2015,22.9
90064,YR,F,Y64,EEA30_2007,2015,22.1
90120,YR,F,Y65,EEA30_2007,2015,21.2
90176,YR,F,Y66,EEA30_2007,2015,20.4
90232,YR,F,Y67,EEA30_2007,2015,19.6
90288,YR,F,Y68,EEA30_2007,2015,18.8
90344,YR,F,Y69,EEA30_2007,2015,17.9
90400,YR,F,Y7,EEA30_2007,2015,76.6
90456,YR,F,Y70,EEA30_2007,2015,17.1
90512,YR,F,Y71,EEA30_2007,2015,16.3
90568,YR,F,Y72,EEA30_2007,2015,15.6
90624,YR,F,Y73,EEA30_2007,2015,14.8
90680,YR,F,Y74,EEA30_2007,2015,14.0
90736,YR,F,Y75,EEA30_2007,2015,13.3
90792,YR,F,Y76,EEA30_2007,2015,12.5
90848,YR,F,Y77,EEA30_2007,2015,11.8
90904,YR,F,Y78,EEA30_2007,2015,11.1
90960,YR,F,Y79,EEA30_2007,2015,10.4
91016,YR,F,Y8,EEA30_2007,2015,75.6
91072,YR,F,Y80,EEA30_2007,2015,9.8
91128,YR,F,Y81,EEA30_2007,2015,9.2
91184,YR,F,Y82,EEA30_2007,2015,8.6
91240,YR,F,Y83,EEA30_2007,2015,8.0
91296,YR,F,Y84,EEA30_2007,2015,7.5
91352,YR,F,Y9,EEA30_2007,2015,74.6
91408,YR,F,Y_GE85,EEA30_2007,2015,7.0
91464,YR,F,Y_LT1,EEA30_2007,2015,83.3
91520,YR,M,Y1,EEA30_2007,2015,77.2
91576,YR,M,Y10,EEA30_2007,2015,68.3
91632,YR,M,Y11,EEA30_2007,2015,67.3
91688,YR,M,Y12,EEA30_2007,2015,66.3
91744,YR,M,Y13,EEA30_2007,2015,65.3
91800,YR,M,Y14,EEA30_2007,2015,64.3
91856,YR,M,Y15,EEA30_2007,2015,63.3
91912,YR,M,Y16,EEA30_2007,2015,62.4
91968,YR,M,Y17,EEA30_2007,2015,61.4
92024,YR,M,Y18,EEA30_2007,2015,60.4
92080,YR,M,Y19,EEA30_2007,2015,59.4
92136,YR,M,Y2,EEA30_2007,2015,76.2
92192,YR,M,Y20,EEA30_2007,2015,58.5
92248,YR,M,Y21,EEA30_2007,2015,57.5
92304,YR,M,Y22,EEA30_2007,2015,56.5
92360,YR,M,Y23,EEA30_2007,2015,55.6
92416,YR,M,Y24,EEA30_2007,2015,54.6
92472,YR,M,Y25,EEA30_2007,2015,53.6
92528,YR,M,Y26,EEA30_2007,2015,52.7
92584,YR,M,Y27,EEA30_2007,2015,51.7
92640,YR,M,Y28,EEA30_2007,2015,50.7
92696,YR,M,Y29,EEA30_2007,2015,49.8
92752,YR,M,Y3,EEA30_2007,2015,75.3
92808,YR,M,Y30,EEA30_2007,2015,48.8
92864,YR,M,Y31,EEA30_2007,2015,47.8
92920,YR,M,Y32,EEA30_2007,2015,46.9
92976,YR,M,Y33,EEA30_2007,2015,45.9
93032,YR,M,Y34,EEA30_2007,2015,44.9
93088,YR,M,Y35,EEA30_2007,2015,44.0
93144,YR,M,Y36,EEA30_2007,2015,43.0
93200,YR,M,Y37,EEA30_2007,2015,42.1
93256,YR,M,Y38,EEA30_2007,2015,41.1
93312,YR,M,Y39,EEA30_2007,2015,40.2
93368,YR,M,Y4,EEA30_2007,2015,74.3
93424,YR,M,Y40,EEA30_2007,2015,39.2
93480,YR,M,Y41,EEA30_2007,2015,38.3
93536,YR,M,Y42,EEA30_2007,2015,37.3
93592,YR,M,Y43,EEA30_2007,2015,36.4
93648,YR,M,Y44,EEA30_2007,2015,35.5
93704,YR,M,Y45,EEA30_2007,2015,34.6
93760,YR,M,Y46,EEA30_2007,2015,33.6
93816,YR,M,Y47,EEA30_2007,2015,32.7
93872,YR,M,Y48,EEA30_2007,2015,31.8
93928,YR,M,Y49,EEA30_2007,2015,30.9
93984,YR,M,Y5,EEA30_2007,2015,73.3
94040,YR,M,Y50,EEA30_2007,2015,30.0
94096,YR,M,Y51,EEA30_2007,2015,29.2
94152,YR,M,Y52,EEA30_2007,2015,28.3
94208,YR,M,Y53,EEA30_2007,2015,27.4
94264,YR,M,Y54,EEA30_2007,2015,26.6
94320,YR,M,Y55,EEA30_2007,2015,25.7
94376,YR,M,Y56,EEA30_2007,2015,24.9
94432,YR,M,Y57,EEA30_2007,2015,24.1
94488,YR,M,Y58,EEA30_2007,2015,23.3
94544,YR,M,Y59,EEA30_2007,2015,22.5
94600,YR,M,Y6,EEA30_2007,2015,72.3
94656,YR,M,Y60,EEA30_2007,2015,21.7
94712,YR,M,Y61,EEA30_2007,2015,20.9
94768,YR,M,Y62,EEA30_2007,2015,20.2
94824,YR,M,Y63,EEA30_2007,2015,19.4
94880,YR,M,Y64,EEA30_2007,2015,18.7
94936,YR,M,Y65,EEA30_2007,2015,17.9
94992,YR,M,Y66,EEA30_2007,2015,17.2
95048,YR,M,Y67,EEA30_2007,2015,16.5
95104,YR,M,Y68,EEA30_2007,2015,15.8
95160,YR,M,Y69,EEA30_2007,2015,15.1
95216,YR,M,Y7,EEA30_2007,2015,71.3
95272,YR,M,Y70,EEA30_2007,2015,14.4
95328,YR,M,Y71,EEA30_2007,2015,13.7
95384,YR,M,Y72,EEA30_2007,2015,13.1
95440,YR,M,Y73,EEA30_2007,2015,12.4
95496,YR,M,Y74,EEA30_2007,2015,11.8
95552,YR,M,Y75,EEA30_2007,2015,11.1
95608,YR,M,Y76,EEA30_2007,2015,10.5
95664,YR,M,Y77,EEA30_2007,2015,9.9
95720,YR,M,Y78,EEA30_2007,2015,9.4
95776,YR,M,Y79,EEA30_2007,2015,8.8
95832,YR,M,Y8,EEA30_2007,2015,70.3
95888,YR,M,Y80,EEA30_2007,2015,8.3
95944,YR,M,Y81,EEA30_2007,2015,7.8
96000,YR,M,Y82,EEA30_2007,2015,7.3
96056,YR,M,Y83,EEA30_2007,2015,6.8
96112,YR,M,Y84,EEA30_2007,2015,6.4
96168,YR,M,Y9,EEA30_2007,2015,69.3
96224,YR,M,Y_GE85,EEA30_2007,2015,6.0
96280,YR,M,Y_LT1,EEA30_2007,2015,77.9
96336,YR,T,Y1,EEA30_2007,2015,79.9
96392,YR,T,Y10,EEA30_2007,2015,71.0
96448,YR,T,Y11,EEA30_2007,2015,70.0
96504,YR,T,Y12,EEA30_2007,2015,69.0
96560,YR,T,Y13,EEA30_2007,2015,68.0
96616,YR,T,Y14,EEA30_2007,2015,67.0
96672,YR,T,Y15,EEA30_2007,2015,66.0
96728,YR,T,Y16,EEA30_2007,2015,65.1
96784,YR,T,Y17,EEA30_2007,2015,64.1
96840,YR,T,Y18,EEA30_2007,2015,63.1
96896,YR,T,Y19,EEA30_2007,2015,62.1
96952,YR,T,Y2,EEA30_2007,2015,79.0
97008,YR,T,Y20,EEA30_2007,2015,61.1
97064,YR,T,Y21,EEA30_2007,2015,60.2
97120,YR,T,Y22,EEA30_2007,2015,59.2
97176,YR,T,Y23,EEA30_2007,2015,58.2
97232,YR,T,Y24,EEA30_2007,2015,57.2
97288,YR,T,Y25,EEA30_2007,2015,56.2
97344,YR,T,Y26,EEA30_2007,2015,55.3
97400,YR,T,Y27,EEA30_2007,2015,54.3
97456,YR,T,Y28,EEA30_2007,2015,53.3
97512,YR,T,Y29,EEA30_2007,2015,52.3
97568,YR,T,Y3,EEA30_2007,2015,78.0
97624,YR,T,Y30,EEA30_2007,2015,51.4
97680,YR,T,Y31,EEA30_2007,2015,50.4
97736,YR,T,Y32,EEA30_2007,2015,49.4
97792,YR,T,Y33,EEA30_2007,2015,48.5
97848,YR,T,Y34,EEA30_2007,2015,47.5
97904,YR,T,Y35,EEA30_2007,2015,46.5
97960,YR,T,Y36,EEA30_2007,2015,45.6
98016,YR,T,Y37,EEA30_2007,2015,44.6
98072,YR,T,Y38,EEA30_2007,2015,43.6
98128,YR,T,Y39,EEA30_2007,2015,42.7
98184,YR,T,Y4,EEA30_2007,2015,77.0
98240,YR,T,Y40,EEA30_2007,2015,41.7
98296,YR,T,Y41,EEA30_2007,2015,40.8
98352,YR,T,Y42,EEA30_2007,2015,39.8
98408,YR,T,Y43,EEA30_2007,2015,38.9
98464,YR,T,Y44,EEA30_2007,2015,37.9
98520,YR,T,Y45,EEA30_2007,2015,37.0
98576,YR,T,Y46,EEA30_2007,2015,36.0
98632,YR,T,Y47,EEA30_2007,2015,35.1
98688,YR,T,Y48,EEA30_2007,2015,34.2
98744,YR,T,Y49,EEA30_2007,2015,33.3
98800,YR,T,Y5,EEA30_2007,2015,76.0
98856,YR,T,Y50,EEA30_2007,2015,32.4
98912,YR,T,Y51,EEA30_2007,2015,31.5
98968,YR,T,Y52,EEA30_2007,2015,30.6
99024,YR,T,Y53,EEA30_2007,2015,29.7
99080,YR,T,Y54,EEA30_2007,2015,28.8
99136,YR,T,Y55,EEA30_2007,2015,27.9
99192,YR,T,Y56,EEA30_2007,2015,27.1
99248,YR,T,Y57,EEA30_2007,2015,26.2
99304,YR,T,Y58,EEA30_2007,2015,25.4
99360,YR,T,Y59,EEA30_2007,2015,24.5
99416,YR,T,Y6,EEA30_2007,2015,75.0
99472,YR,T,Y60,EEA30_2007,2015,23.7
99528,YR,T,Y61,EEA30_2007,2015,22.9
99584,YR,T,Y62,EEA30_2007,2015,22.1
99640,YR,T,Y63,EEA30_2007,2015,21.3
99696,YR,T,Y64,EEA30_2007,2015,20.5
99752,YR,T,Y65,EEA30_2007,2015,19.7
99808,YR,T,Y66,EEA30_2007,2015,18.9
99864,YR,T,Y67,EEA30_2007,2015,18.2
99920,YR,T,Y68,EEA30_2007,2015,17.4
99976,YR,T,Y69,EEA30_2007,2015,16.7
100032,YR,T,Y7,EEA30_2007,2015,74.0
100088,YR,T,Y70,EEA30_2007,2015,15.9
100144,YR,T,Y71,EEA30_2007,2015,15.2
100200,YR,T,Y72,EEA30_2007,2015,14.5
100256,YR,T,Y73,EEA30_2007,2015,13.8
100312,YR,T,Y74,EEA30_2007,2015,13.1
100368,YR,T,Y75,EEA30_2007,2015,12.4
100424,YR,T,Y76,EEA30_2007,2015,11.7
100480,YR,T,Y77,EEA30_2007,2015,11.0
100536,YR,T,Y78,EEA30_2007,2015,10.4
100592,YR,T,Y79,EEA30_2007,2015,9.8
100648,YR,T,Y8,EEA30_2007,2015,73.0
100704,YR,T,Y80,EEA30_2007,2015,9.2
100760,YR,T,Y81,EEA30_2007,2015,8.6
100816,YR,T,Y82,EEA30_2007,2015,8.1
100872,YR,T,Y83,EEA30_2007,2015,7.6
100928,YR,T,Y84,EEA30_2007,2015,7.1
100984,YR,T,Y9,EEA30_2007,2015,72.0
101040,YR,T,Y_GE85,EEA30_2007,2015,6.6
101096,YR,T,Y_LT1,EEA30_2007,2015,80.6
